溫度2，執行#1
時間 ( 秒 )	溫度2 ( °C )
774.0000	23.53
774.5000	23.53
775.0000	23.52
775.5000	23.51
776.0000	23.52
776.5000	23.51
777.0000	23.51
777.5000	23.50
778.0000	23.50
778.5000	23.50
779.0000	23.50
779.5000	23.50
780.0000	23.50
780.5000	23.50
781.0000	23.51
781.5000	23.51
782.0000	23.51
782.5000	23.49
783.0000	23.48
783.5000	23.48
784.0000	23.48
784.5000	23.48
785.0000	23.48
785.5000	23.48
786.0000	23.49
786.5000	23.49
787.0000	23.50
787.5000	23.49
788.0000	23.49
788.5000	23.49
789.0000	23.49
789.5000	23.48
790.0000	23.48
790.5000	23.49
791.0000	23.49
791.5000	23.48
792.0000	23.49
792.5000	23.50
793.0000	23.50
793.5000	23.51
794.0000	23.50
794.5000	23.51
795.0000	23.51
795.5000	23.51
796.0000	23.51
796.5000	23.51
797.0000	23.51
797.5000	23.51
798.0000	23.50
798.5000	23.51
799.0000	23.51
799.5000	23.51
800.0000	23.51
800.5000	23.51
801.0000	23.52
801.5000	23.51
802.0000	23.51
802.5000	23.51
803.0000	23.52
803.5000	23.52
804.0000	23.53
804.5000	23.52
805.0000	23.53
805.5000	23.52
806.0000	23.52
806.5000	23.51
807.0000	23.51
807.5000	23.50
808.0000	23.50
808.5000	23.50
809.0000	23.50
809.5000	23.50
810.0000	23.50
810.5000	23.51
811.0000	23.51
811.5000	23.51
812.0000	23.51
812.5000	23.50
813.0000	23.51
813.5000	23.52
814.0000	23.52
814.5000	23.52
815.0000	23.52
815.5000	23.52
816.0000	23.52
816.5000	23.53
817.0000	23.53
817.5000	23.53
818.0000	23.53
818.5000	23.53
819.0000	23.53
819.5000	23.53
820.0000	23.53
820.5000	23.53
821.0000	23.53
821.5000	23.53
822.0000	23.53
822.5000	23.52
823.0000	23.52
823.5000	23.52
824.0000	23.52
824.5000	23.53
825.0000	23.53
825.5000	23.53
826.0000	23.52
826.5000	23.52
827.0000	23.52
827.5000	23.52
828.0000	23.50
828.5000	23.50
829.0000	23.50
829.5000	23.50
830.0000	23.51
830.5000	23.51
831.0000	23.50
831.5000	23.51
832.0000	23.51
832.5000	23.50
833.0000	23.50
833.5000	23.50
834.0000	23.50
834.5000	23.50
835.0000	23.51
835.5000	23.52
836.0000	23.52
836.5000	23.52
837.0000	23.52
837.5000	23.52
838.0000	23.52
838.5000	23.52
839.0000	23.52
839.5000	23.53
840.0000	23.53
840.5000	23.53
841.0000	23.53
841.5000	23.53
842.0000	23.54
842.5000	23.54
843.0000	23.54
843.5000	23.54
844.0000	23.54
844.5000	23.54
845.0000	23.53
845.5000	23.51
846.0000	23.50
846.5000	23.49
847.0000	23.48
847.5000	23.48
848.0000	23.47
848.5000	23.47
849.0000	23.47
849.5000	23.47
850.0000	23.47
850.5000	23.47
851.0000	23.46
851.5000	23.46
852.0000	23.46
852.5000	23.47
853.0000	23.47
853.5000	23.47
854.0000	23.47
854.5000	23.46
855.0000	23.46
855.5000	23.47
856.0000	23.47
856.5000	23.48
857.0000	23.48
857.5000	23.48
858.0000	23.48
858.5000	23.49
859.0000	23.49
859.5000	23.49
860.0000	23.49
860.5000	23.49
861.0000	23.50
861.5000	23.50
862.0000	23.49
862.5000	23.48
863.0000	23.48
863.5000	23.47
864.0000	23.48
864.5000	23.47
865.0000	23.48
865.5000	23.48
866.0000	23.48
866.5000	23.47
867.0000	23.47
867.5000	23.47
868.0000	23.48
868.5000	23.48
869.0000	23.48
869.5000	23.48
870.0000	23.49
870.5000	23.49
871.0000	23.49
871.5000	23.49
872.0000	23.49
872.5000	23.49
873.0000	23.50
873.5000	23.50
874.0000	23.50
874.5000	23.50
875.0000	23.50
875.5000	23.50
876.0000	23.50
876.5000	23.49
877.0000	23.50
877.5000	23.50
878.0000	23.51
878.5000	23.51
879.0000	23.50
879.5000	23.50
880.0000	23.50
880.5000	23.50
881.0000	23.51
881.5000	23.50
882.0000	23.51
882.5000	23.51
883.0000	23.51
883.5000	23.52
884.0000	23.52
884.5000	23.52
885.0000	23.52
885.5000	23.52
886.0000	23.52
886.5000	23.52
887.0000	23.52
887.5000	23.52
888.0000	23.53
888.5000	23.53
889.0000	23.53
889.5000	23.53
890.0000	23.53
890.5000	23.52
891.0000	23.52
891.5000	23.51
892.0000	23.52
892.5000	23.51
893.0000	23.50
893.5000	23.50
894.0000	23.50
894.5000	23.50
895.0000	23.51
895.5000	23.50
896.0000	23.51
896.5000	23.50
897.0000	23.51
897.5000	23.51
898.0000	23.51
898.5000	23.50
899.0000	23.51
899.5000	23.51
900.0000	23.51
900.5000	23.51
901.0000	23.50
901.5000	23.50
902.0000	23.50
902.5000	23.50
903.0000	23.50
903.5000	23.49
904.0000	23.49
904.5000	23.49
905.0000	23.49
905.5000	23.49
906.0000	23.49
906.5000	23.49
907.0000	23.48
907.5000	23.49
908.0000	23.48
908.5000	23.47
909.0000	23.48
909.5000	23.47
910.0000	23.48
910.5000	23.49
911.0000	23.48
911.5000	23.49
912.0000	23.49
912.5000	23.49
913.0000	23.50
913.5000	23.50
914.0000	23.49
914.5000	23.49
915.0000	23.48
915.5000	23.48
916.0000	23.48
916.5000	23.48
917.0000	23.48
917.5000	23.48
918.0000	23.48
918.5000	23.48
919.0000	23.48
919.5000	23.49
920.0000	23.49
920.5000	23.50
921.0000	23.51
921.5000	23.51
922.0000	23.51
922.5000	23.51
923.0000	23.51
923.5000	23.52
924.0000	23.52
924.5000	23.52
925.0000	23.53
925.5000	23.52
926.0000	23.52
926.5000	23.52
927.0000	23.53
927.5000	23.53
928.0000	23.53
928.5000	23.53
929.0000	23.52
929.5000	23.52
930.0000	23.52
930.5000	23.53
931.0000	23.52
931.5000	23.53
932.0000	23.53
932.5000	23.53
933.0000	23.53
933.5000	23.54
934.0000	23.54
934.5000	23.54
935.0000	23.53
935.5000	23.52
936.0000	23.53
936.5000	23.53
937.0000	23.54
937.5000	23.53
938.0000	23.53
938.5000	23.54
939.0000	23.54
939.5000	23.54
940.0000	23.54
940.5000	23.54
941.0000	23.54
941.5000	23.53
942.0000	23.52
942.5000	23.51
943.0000	23.52
943.5000	23.51
944.0000	23.50
944.5000	23.51
945.0000	23.51
945.5000	23.49
946.0000	23.49
946.5000	23.49
947.0000	23.50
947.5000	23.50
948.0000	23.50
948.5000	23.50
949.0000	23.50
949.5000	23.50
950.0000	23.51
950.5000	23.51
951.0000	23.51
951.5000	23.52
952.0000	23.52
952.5000	23.52
953.0000	23.52
953.5000	23.52
954.0000	23.52
954.5000	23.52
955.0000	23.53
955.5000	23.52
956.0000	23.51
956.5000	23.52
957.0000	23.52
957.5000	23.52
958.0000	23.52
958.5000	23.53
959.0000	23.52
959.5000	23.52
960.0000	23.52
960.5000	23.52
961.0000	23.53
961.5000	23.53
962.0000	23.54
962.5000	23.54
963.0000	23.54
963.5000	23.55
964.0000	23.55
964.5000	23.54
965.0000	23.53
965.5000	23.53
966.0000	23.53
966.5000	23.54
967.0000	23.53
967.5000	23.52
968.0000	23.52
968.5000	23.51
969.0000	23.51
969.5000	23.51
970.0000	23.51
970.5000	23.51
971.0000	23.52
971.5000	23.52
972.0000	23.51
972.5000	23.52
973.0000	23.52
973.5000	23.52
974.0000	23.52
974.5000	23.52
975.0000	23.52
975.5000	23.51
976.0000	23.52
976.5000	23.51
977.0000	23.50
977.5000	23.49
978.0000	23.49
978.5000	23.49
979.0000	23.49
979.5000	23.49
980.0000	23.49
980.5000	23.48
981.0000	23.48
981.5000	23.48
982.0000	23.48
982.5000	23.48
983.0000	23.47
983.5000	23.48
984.0000	23.49
984.5000	23.49
985.0000	23.49
985.5000	23.50
986.0000	23.50
986.5000	23.51
987.0000	23.50
987.5000	23.51
988.0000	23.51
988.5000	23.52
989.0000	23.51
989.5000	23.52
990.0000	23.52
990.5000	23.52
991.0000	23.53
991.5000	23.53
992.0000	23.54
992.5000	23.54
993.0000	23.54
993.5000	23.54
994.0000	23.54
994.5000	23.54
995.0000	23.53
995.5000	23.54
996.0000	23.54
996.5000	23.54
997.0000	23.54
997.5000	23.54
998.0000	23.54
998.5000	23.55
999.0000	23.54
999.5000	23.54
1000.0000	23.54
1000.5000	23.54
1001.0000	23.54
1001.5000	23.53
1002.0000	23.53
1002.5000	23.53
1003.0000	23.54
1003.5000	23.54
1004.0000	23.54
1004.5000	23.54
1005.0000	23.54
1005.5000	23.54
1006.0000	23.54
1006.5000	23.54
1007.0000	23.53
1007.5000	23.53
1008.0000	23.53
1008.5000	23.53
1009.0000	23.52
1009.5000	23.52
1010.0000	23.53
1010.5000	23.53
1011.0000	23.52
1011.5000	23.52
1012.0000	23.53
1012.5000	23.52
1013.0000	23.52
1013.5000	23.52
1014.0000	23.52
1014.5000	23.53
1015.0000	23.54
1015.5000	23.54
1016.0000	23.54
1016.5000	23.54
1017.0000	23.54
1017.5000	23.54
1018.0000	23.54
1018.5000	23.54
1019.0000	23.55
1019.5000	23.55
1020.0000	23.55
1020.5000	23.56
1021.0000	23.55
1021.5000	23.55
1022.0000	23.56
1022.5000	23.56
1023.0000	23.56
1023.5000	23.56
1024.0000	23.56
1024.5000	23.55
1025.0000	23.56
1025.5000	23.55
1026.0000	23.55
1026.5000	23.55
1027.0000	23.55
1027.5000	23.55
1028.0000	23.55
1028.5000	23.53
1029.0000	23.53
1029.5000	23.53
1030.0000	23.53
1030.5000	23.52
1031.0000	23.52
1031.5000	23.52
1032.0000	23.53
1032.5000	23.53
1033.0000	23.53
1033.5000	23.52
1034.0000	23.52
1034.5000	23.52
1035.0000	23.52
1035.5000	23.52
1036.0000	23.52
1036.5000	23.52
1037.0000	23.53
1037.5000	23.52
1038.0000	23.53
1038.5000	23.53
1039.0000	23.53
1039.5000	23.53
1040.0000	23.54
1040.5000	23.55
1041.0000	23.55
1041.5000	23.56
1042.0000	23.55
1042.5000	23.56
1043.0000	23.56
1043.5000	23.57
1044.0000	23.57
1044.5000	23.57
1045.0000	23.58
1045.5000	23.57
1046.0000	23.56
1046.5000	23.56
1047.0000	23.55
1047.5000	23.54
1048.0000	23.54
1048.5000	23.53
1049.0000	23.53
1049.5000	23.52
1050.0000	23.52
1050.5000	23.53
1051.0000	23.53
1051.5000	23.53
1052.0000	23.53
1052.5000	23.54
1053.0000	23.54
1053.5000	23.54
1054.0000	23.53
1054.5000	23.53
1055.0000	23.54
1055.5000	23.53
1056.0000	23.52
1056.5000	23.52
1057.0000	23.51
1057.5000	23.51
1058.0000	23.50
1058.5000	23.49
1059.0000	23.49
1059.5000	23.47
1060.0000	23.46
1060.5000	23.44
1061.0000	23.45
1061.5000	23.44
1062.0000	23.43
1062.5000	23.44
1063.0000	23.43
1063.5000	23.44
1064.0000	23.44
1064.5000	23.44
1065.0000	23.45
1065.5000	23.46
1066.0000	23.46
1066.5000	23.47
1067.0000	23.46
1067.5000	23.47
1068.0000	23.47
1068.5000	23.46
1069.0000	23.47
1069.5000	23.47
1070.0000	23.47
1070.5000	23.47
1071.0000	23.47
1071.5000	23.47
1072.0000	23.47
1072.5000	23.48
1073.0000	23.48
1073.5000	23.49
1074.0000	23.49
1074.5000	23.50
1075.0000	23.50
1075.5000	23.49
1076.0000	23.50
1076.5000	23.50
1077.0000	23.50
1077.5000	23.51
1078.0000	23.50
1078.5000	23.50
1079.0000	23.50
1079.5000	23.51
1080.0000	23.50
1080.5000	23.50
1081.0000	23.50
1081.5000	23.49
1082.0000	23.49
1082.5000	23.48
1083.0000	23.48
1083.5000	23.48
1084.0000	23.48
1084.5000	23.48
1085.0000	23.49
1085.5000	23.48
1086.0000	23.48
1086.5000	23.48
1087.0000	23.48
1087.5000	23.49
1088.0000	23.50
1088.5000	23.49
1089.0000	23.48
1089.5000	23.49
1090.0000	23.49
1090.5000	23.49
1091.0000	23.50
1091.5000	23.50
1092.0000	23.50
1092.5000	23.49
1093.0000	23.50
1093.5000	23.49
1094.0000	23.49
1094.5000	23.47
1095.0000	23.46
1095.5000	23.45
1096.0000	23.45
1096.5000	23.45
1097.0000	23.44
1097.5000	23.44
1098.0000	23.44
1098.5000	23.44
1099.0000	23.44
1099.5000	23.44
1100.0000	23.44
1100.5000	23.44
1101.0000	23.44
1101.5000	23.43
1102.0000	23.43
1102.5000	23.42
1103.0000	23.41
1103.5000	23.42
1104.0000	23.43
1104.5000	23.43
1105.0000	23.43
1105.5000	23.42
1106.0000	23.43
1106.5000	23.43
1107.0000	23.43
1107.5000	23.43
1108.0000	23.43
1108.5000	23.43
1109.0000	23.43
1109.5000	23.42
1110.0000	23.41
1110.5000	23.40
1111.0000	23.40
1111.5000	23.39
1112.0000	23.39
1112.5000	23.39
1113.0000	23.38
1113.5000	23.37
1114.0000	23.36
1114.5000	23.37
1115.0000	23.36
1115.5000	23.36
1116.0000	23.35
1116.5000	23.36
1117.0000	23.37
1117.5000	23.38
1118.0000	23.39
1118.5000	23.38
1119.0000	23.38
1119.5000	23.38
1120.0000	23.38
1120.5000	23.39
1121.0000	23.38
1121.5000	23.37
1122.0000	23.37
1122.5000	23.38
1123.0000	23.37
1123.5000	23.38
1124.0000	23.38
1124.5000	23.38
1125.0000	23.38
1125.5000	23.38
1126.0000	23.36
1126.5000	23.34
1127.0000	23.33
1127.5000	23.34
1128.0000	23.34
1128.5000	23.35
1129.0000	23.34
1129.5000	23.33
1130.0000	23.33
1130.5000	23.33
1131.0000	23.33
1131.5000	23.31
1132.0000	23.32
1132.5000	23.31
1133.0000	23.32
1133.5000	23.31
1134.0000	23.30
1134.5000	23.30
1135.0000	23.31
1135.5000	23.31
1136.0000	23.31
